sale_date,store_id,customer_id,product,quantity,price,total,status
2024-12-28,NW-17,d46edd4a-ec8b-480b-8379-ddd89f58d784,Laptop,5,203.29,1016.4499999999999,Completed
2025-09-04,NW101,6b15ca5f-cc6b-48f7-8584-7206d8f2c0b3,Laptop,1,444.74,444.74,Completed
2025-01-07,NW075,f8f64d81-85bf-4d72-a646-2a2b6a7095d2,Tablet,4,982.17,3928.68,Completed
2025-12-05,NW-121,be44a5d4-a89f-4075-bed2-fee3549ea22d,Headphones,2,327.09,654.18,Completed
2025-02-07,147-NW,e3db97c7-2e12-4fa7-ad7e-97a046201ae9,Monitor,1,932.42,932.42,Completed
2025-03-12,NW117,09e8adbb-d8fe-4c7b-a2a5-ef2d35161139,Monitor,4,1069.07,4276.28,Completed
2025-03-29,130-NW,afe09749-2174-4dd7-aa2e-5bc32c711a80,Monitor,5,404.62,2023.1,Completed
2025-08-16,073-NW,2640ac81-56f5-49d9-a1fa-5bbbe26db45d,Tablet,4,351.58,1406.32,Completed
2025-03-01,NW171,dc053c9e-736f-4481-93c6-d8b6f1d7b102,Tablet,5,904.94,4524.700000000001,Completed
2025-01-07,005-NW,07a12ad7-f656-4b56-8f71-a5895b5094e9,Smartphone,5,897.39,4486.95,Completed
2025-06-07,NW018,a7802f38-bb29-49e6-aa63-e02a9647a1f9,Tablet,1,,340.69,Completed
2025-07-26,114-NW,c6d462d8-f156-40b5-883d-a0bf20696cde,Smartphone,4,850.24,3400.96,Completed
2025-03-02,NW-158,d908f54f-8bb0-43be-bbb9-3d6cb43dac7d,Headphones,2,297.32,594.64,Returned
2025-05-24,004-NW,e1eaa38e-d7e7-4908-933c-d056ca94b9bd,Smartphone,3,818.18,2454.54,Completed
2025-03-08,056-NW,669107b1-4342-4df4-9df3-2f7fe5c6501b,Monitor,4,1159.24,4636.96,Completed
2025-12-18,044-NW,d3201cf0-6ee0-4366-bde5-e9b57c3d34f6,Laptop,1,702.34,702.34,Completed
2025-03-24,098-NW,f2f081e2-e83f-4377-ac0f-43ac767462b0,Headphones,5,1122.05,5610.25,Completed
2025-01-27,NW138,a0575662-0b1e-4470-b2c6-ee6ccedd42e0,Monitor,3,165.66,496.98,Completed
2025-10-27,168-NW,d687f5c5-7773-4a78-802b-a9f730b8e8ed,Tablet,1,779.94,779.94,Completed
2025-05-21,NW-154,c91331af-b4fb-4978-b44c-c0efe0d37146,Tablet,3,287.77,863.31,
2025-07-30,NW-91,cfcef3fa-d6b5-450b-8217-ce703ce7ecc1,Tablet,1,1099.23,1099.23,Completed
2025-06-15,NW118,1ee91192-03c9-425f-9126-71a91a6d9a4c,Smartphone,3,501.05,1503.15,Completed
2025-05-10,NW-74,b0598575-04ed-4b66-b72f-af0fbaa5e562,Laptop,3,,1863.96,Completed
2025-04-26,094-NW,5ac36142-0940-432a-9f0d-11528a822a18,Smartphone,2,457.79,915.58,Cancelled
2025-04-08,048-NW,51724409-cfda-407b-9e15-af6936dd7362,Smartphone,3,584.99,1754.97,Completed
2025-09-26,044-NW,4bbdd041-93d9-4b81-8613-13433870e194,Monitor,2,482.83,965.66,Pending
2025-10-29,NW-150,f9ccef8b-a3b8-4f4b-b962-f328418088a6,Smartphone,4,464.96,1859.84,Completed
2025-04-12,NW-15,ddddc2ce-c507-4053-9cb7-91424c21c926,Laptop,1,247.48,247.48,Completed
2025-07-24,NW-71,09d3d094-f77d-4c07-8f8e-9dbf546293d9,Monitor,4,559.44,2237.76,Completed
2025-08-16,NW117,cc5d0de5-ceb9-4d37-b49f-da52cb1089ec,Tablet,4,192.16,768.64,Completed
2025-05-17,120-NW,ff84dfb7-845e-4fe6-898a-5a6c595fb50d,Tablet,5,389.32,1946.6,Completed
2025-09-04,NW099,ffbf2a63-c415-4e2a-8595-36312f078865,Smartphone,1,839.19,839.19,Completed
2025-04-27,NW043,bddd59f3-ab8a-44c6-add5-365bfaed4cc6,Headphones,3,451.78,1355.34,Completed
2025-01-27,NW114,57e13431-fdf7-4eaf-a778-6ccd942ba63b,Monitor,2,616.72,1233.44,Completed
2025-08-21,NW006,5b138518-6dc8-4de8-959a-aacd37c8be49,Monitor,4,1029.61,4118.44,Returned
2025-12-18,NW063,84a79b92-ec0a-4f82-8191-032741380b3e,Tablet,2,802.47,1604.94,Completed
2025-03-17,NW108,7f706a2f-b941-4ebc-91d5-41022c0497dd,Laptop,1,486.78,486.78,Completed
2025-08-25,125-NW,b884f1d1-d578-490a-ab32-fdf6304da173,Headphones,2,877.85,1755.7,Completed
2025-04-12,NW100,1e80a75c-50f0-45cf-a359-9d41a891228c,Smartphone,1,847.0,847.0,Completed
2025-04-05,NW-141,94d1236d-3790-4d8f-a828-ae0ff246115b,Tablet,1,728.54,728.54,Completed
2025-06-05,NW-35,d143beab-d362-4a2e-a14c-d208a400d78f,Smartphone,4,875.59,3502.36,Returned
2025-05-27,NW-47,2553331f-46f5-4f8a-a9c3-d4dc85f9cf55,Tablet,5,486.11,2430.55,Completed
2025-01-17,013-NW,cb14012e-ffa5-4380-8f80-779cbca8f690,Tablet,4,,4024.84,Completed
2025-12-13,NW-171,f40b21d9-d293-448e-afab-06390b4593f2,Headphones,4,837.01,3348.04,Completed
2025-02-08,118-NW,5cc00961-4e3b-4cf9-9f03-bc7ddb7db0d4,Monitor,3,315.3,945.9000000000001,Completed
2025-07-01,089-NW,d20377fd-7f18-423d-9702-9e456701a178,Smartphone,3,391.41,1174.23,Completed
2025-01-03,NW147,479e6ab9-ab54-4e81-80af-909a61930331,Tablet,4,,1425.2,Pending
2024-12-29,NW-33,62872ad5-c40c-4940-97e7-4aea04f3c270,Smartphone,2,1036.2,2072.4,Completed
2025-07-26,086-NW,f19e9df1-91de-4a3d-88a6-56fe209e2501,Smartphone,1,683.06,683.06,Completed
2025-08-07,NW-31,1657b28b-c879-4202-a58d-49c822fea553,Tablet,5,1112.5,5562.5,Completed
2025-07-14,NW140,540ad667-6849-4955-85d7-2c043a686bb0,Headphones,2,1000.79,2001.58,Completed
2025-09-14,141-NW,8f157a9b-3ae3-49d2-892d-a3af10ecfdcb,Headphones,4,293.7,1174.8,Completed
2025-04-17,097-NW,8abbe663-0920-4561-95b3-690054620e22,Laptop,4,485.41,1941.64,Pending
2025-02-01,080-NW,a7c66aba-d72e-4470-8f1c-075d1eae887e,Tablet,4,955.8,3823.2,Completed
2025-03-28,077-NW,04984ca9-3c72-45d6-981a-ab40b0a8bb9a,Laptop,3,479.89,1439.67,Completed
2025-10-12,NW078,fa2f2477-33f6-40fa-8ca8-4c4406f38bb8,Monitor,5,429.63,2148.15,Completed
2025-03-19,NW075,1732960a-9545-4273-87c7-8e2cfccf911e,Tablet,3,1031.38,3094.1400000000003,Completed
2025-11-19,NW060,16bde9f6-df00-476c-8ebf-c90e76ac6636,Smartphone,3,593.31,1779.9299999999998,Completed
2025-01-04,NW-16,2a732346-08f4-4787-b20e-6595d77eb041,Laptop,5,98.71,493.54999999999995,Cancelled
2025-04-29,NW096,d6203872-b173-471b-9af3-9196a8e83373,Headphones,1,771.06,771.06,Completed
2025-05-13,NW098,217f4d61-94c1-445a-b158-bdd676546e89,Smartphone,5,511.76,2558.8,Completed
2025-04-09,NW148,abf232ae-6d5c-49aa-9d35-378d2f23ba7a,Laptop,5,195.58,977.9000000000001,Completed
2025-08-27,NW-104,48157c00-3d20-4f0c-b0c6-88602604f548,Headphones,2,268.46,536.92,Completed
2025-12-15,NW010,01afa543-3e49-4d8d-90a7-29cb5dcb146d,Tablet,4,1113.76,4455.04,Completed
2025-08-20,082-NW,a3c3f8b1-9b22-4958-b772-956e0f6e7908,Monitor,2,701.89,1403.78,Cancelled
2025-10-26,NW177,785663f9-8fc0-4c73-8918-d41fbcd02ed6,Headphones,1,621.77,621.77,Completed
2025-12-21,011-NW,213c83e1-1e37-4345-947d-8c7a817a181b,Tablet,2,930.61,1861.22,Pending
2025-08-16,NW017,9a115f68-1bbc-4890-bc30-7bd53d6545f0,Headphones,1,,734.8,Completed
2025-05-18,078-NW,58803562-2570-4dd2-8eb3-036f16cf44fb,Headphones,3,264.81,794.4300000000001,Completed
2025-08-26,149-NW,da5b228f-70f6-4226-b913-2dbb909e66f1,Smartphone,5,1168.85,5844.25,Cancelled
2025-07-02,118-NW,28f6b75d-65f5-45ad-81c1-b10d9239154f,Laptop,2,711.81,1423.62,Completed
2025-12-07,NW126,aa294db6-69b2-4355-a846-d51da4a9419b,Laptop,2,984.3,1968.6,Completed
2025-07-13,NW114,6c35c16b-e17a-437c-8efc-05183e405e75,Headphones,5,372.64,1863.1999999999998,
2025-09-15,NW094,d8e9a779-8cf2-4164-9539-78ab2d321c6a,Laptop,2,114.65,229.3,Completed
2025-09-21,125-NW,a35caa86-6906-466d-ae41-a9d31f3ff589,Tablet,4,290.8,1163.2,Returned
2025-02-16,NW-79,81d2220c-a6ee-43a8-9ef6-c7698718e150,Laptop,2,1099.32,2198.64,Completed
2025-07-09,NW156,948741b0-53b8-44bf-977c-f617f9f0a270,Smartphone,2,87.32,174.64,Completed
2025-06-11,NW157,9a6ef589-b59c-44d9-b525-5335597d58b8,Laptop,5,407.54,2037.7,Completed
2025-01-07,077-NW,b6ac4246-9118-47d0-a50b-746a7dee92c2,Smartphone,1,880.14,880.14,Pending
2025-06-04,NW007,c53e873e-c2bd-4b5d-87fa-9f3b47f79d41,Laptop,1,997.74,997.74,Completed
2025-04-14,077-NW,c6163574-0c60-41bb-9685-4fc52ee64d13,Monitor,4,448.7,1794.8,Completed
2025-04-03,NW-69,cc3ca06a-df0a-4860-af83-1ab11160ee41,Smartphone,3,997.82,2993.46,Completed
2025-03-18,157-NW,e30dc6a2-db6f-4155-b15f-516ae9c27701,Tablet,2,884.68,1769.36,Returned
2025-01-21,NW-120,e3c0f1c4-4ee6-4b0f-9c47-4899a01a76a2,Monitor,2,560.13,1120.26,Completed
2024-12-28,NW150,9f8376aa-6589-47e5-83dd-44d05af0cabf,Laptop,3,1064.84,3194.5199999999995,Pending
2025-05-02,NW-150,d7243d44-ff88-470d-a189-bbeeed484143,Monitor,5,876.12,4380.6,
2025-08-04,NW030,78cc31cc-a597-4ef8-b236-95d256b7573d,Monitor,3,738.7,2216.1000000000004,Completed
2025-04-26,116-NW,7da11f94-792e-4465-bdb2-d5d6010d11da,Smartphone,1,385.42,385.42,Returned
2025-05-10,155-NW,e1ca01eb-08d5-4c03-9c73-346e4954c58b,Headphones,5,682.56,3412.7999999999997,Returned
2025-02-21,NW-169,317ddef7-f7b5-4c3d-a896-b5620e4f0dab,Monitor,1,655.93,655.93,Completed
2025-05-06,NW-19,36d3e66b-cbd6-4f4e-9bd8-a7bf8b39a2d3,Laptop,4,724.39,2897.56,Completed
2025-09-14,014-NW,6fd3f4a8-9211-4237-82f9-087a721f7578,Smartphone,1,765.81,765.81,Completed
2025-04-30,NW009,7a2eaecf-1ff4-49c7-9a67-84f888486f66,Monitor,4,618.69,2474.76,Completed
2025-05-10,NW-50,af464d00-22f6-4f50-addc-116fcf09f058,Monitor,2,671.47,1342.94,Completed
2025-06-10,065-NW,ba05e575-9de1-4ca2-b8c2-a6c7d65efba1,Smartphone,4,829.74,3318.96,Completed
2025-01-20,NW-125,23004a95-a138-4236-9de7-257a5da98611,Monitor,4,748.79,2995.16,Completed
2025-02-04,NW-90,36212361-5d4e-4f2b-86fb-428a0fedd739,Tablet,5,1125.82,5629.099999999999,Pending
2025-05-23,NW162,5894a9ec-a38d-4ddf-8a3b-cc6633e097af,Headphones,1,365.34,365.34,Pending
2025-07-30,043-NW,c6af0b85-3ebd-4853-82ef-98a4a62db0ea,Monitor,3,773.17,2319.5099999999998,Pending
2025-12-07,NW113,c750675a-8324-43ec-9a0c-9a6997a43d51,Monitor,1,81.69,81.69,Completed
2025-05-26,084-NW,23e8353f-1ba9-49c5-b4ee-99f01d348e29,Smartphone,1,866.93,866.93,Completed
2025-02-04,078-NW,dad6f3de-919b-4306-bd9f-b6ecf40dac03,Headphones,4,259.62,1038.48,Completed
2025-11-14,NW023,1ebf4ea0-a481-47dc-9a79-a2cfa403a25b,Headphones,4,960.19,3840.76,Completed
2025-12-14,NW098,78546b72-3eab-43b6-935e-7136124892dc,Smartphone,5,1049.43,5247.150000000001,Completed
2025-02-07,NW-162,139fade0-e0de-4a18-b9ed-a8c9f6f4a2eb,Monitor,1,142.85,142.85,Completed
2025-06-30,NW157,dc44ca0a-8b09-4a4a-a7d4-afab0abdc9f7,Laptop,5,963.08,4815.400000000001,Completed
2025-05-21,NW-118,25650fe7-70a1-4a0e-9ef2-dec094692758,Headphones,3,1071.08,3213.24,Completed
2025-12-05,044-NW,e69de7e3-6db9-4415-8b6c-6b308d198aaf,Headphones,3,220.4,661.2,Pending
2025-05-28,133-NW,64e1be39-7077-4dc9-8878-18e781c6d146,Monitor,3,571.46,1714.38,Completed
2025-07-17,NW-103,2ddc44e6-7b27-405c-8a01-2d8227b1193d,Monitor,5,867.96,4339.8,Completed
2025-02-27,NW-02,658663ce-96f1-4621-a0c5-2a219df48e74,Tablet,4,461.8,1847.2,Completed
2025-07-14,NW083,625d3253-19dc-4cd7-b428-9d4e17cae156,Smartphone,3,821.45,2464.3500000000004,Completed
2025-03-23,084-NW,cb162fd0-fd1a-4b73-b275-390b8bcb2aae,Monitor,5,678.28,3391.3999999999996,Completed
2025-07-27,NW-94,09bfbc8e-9988-4f40-be9f-1c9844d497fb,Tablet,5,131.06,655.3,Completed
2025-12-16,NW-97,0e7488ad-238b-409f-998c-f608e5404089,Monitor,2,723.74,1447.48,Completed
2025-05-03,NW112,a9b67a13-e656-4cbc-9786-594e15832586,Tablet,1,463.1,463.1,Completed
2025-08-21,NW037,74fbf295-25c5-4100-9a6e-08fd18966f99,Tablet,5,686.92,3434.6,Completed
2025-02-27,NW-82,8a238c57-9b3c-40da-b20e-dc12fc4a0126,Tablet,2,677.48,1354.96,Cancelled
2025-05-06,092-NW,fb029ee9-ae40-44bf-9b1f-35bf91c23382,Smartphone,3,654.31,1962.9299999999998,Completed
2025-11-22,NW073,0ed20b8a-c226-4151-aa04-ca27af3963f2,Laptop,4,271.17,1084.68,Completed
2025-06-21,NW-14,42507643-3d9a-4125-b653-c7f74f5cbcd7,Laptop,2,542.47,1084.94,Completed
2025-02-19,NW-09,f533eb5a-a23b-487d-84b4-81a2bc1c15b4,Tablet,4,1038.61,4154.44,Completed
2025-09-24,NW086,8e882af4-2a50-4d49-acfa-f0412ae5924a,Monitor,2,455.15,910.3,Completed
2025-06-23,171-NW,b7e63709-3f8e-4b9f-89bb-e1cb47e855d2,Laptop,2,338.84,677.68,Completed
2025-12-15,124-NW,198c66d9-430e-4ba5-acb2-9db6c540e21e,Laptop,4,381.37,1525.48,Completed
2025-10-11,024-NW,83a7c238-78c3-4735-8c52-39fd8c4bf35c,Headphones,2,810.26,1620.52,Completed
2025-09-02,NW085,86cbdede-f200-4f53-9f46-559f2df4284f,Laptop,3,120.03,360.09000000000003,Completed
2025-02-27,100-NW,958bebc2-ccd9-4967-be09-6af444855dc9,Smartphone,1,725.71,725.71,Completed
2024-12-24,NW019,6e04b338-8b5e-4cf1-9062-e4743e7e248e,Monitor,5,130.95,654.75,Completed
2025-01-09,043-NW,b4079a0a-d867-4cf7-8236-ce855e83a216,Laptop,3,680.3,2040.8999999999999,Completed
2025-09-21,NW-30,5f0ab4db-99eb-42cb-9afc-6c1adf7c452a,Tablet,3,918.21,2754.63,Completed
2025-08-10,014-NW,753eee88-75c2-4a25-b151-f9dd46f344d3,Headphones,1,698.36,698.36,Completed
2025-08-10,NW021,a11a8abf-ef5e-4aec-8678-8c3f58c24a16,Tablet,2,130.0,260.0,Completed
2025-02-26,061-NW,fff838a1-3ceb-4f0f-b68c-a91764f44fa2,Headphones,4,1145.4,4581.6,Completed
2025-06-14,NW088,cc69fe92-3577-460f-a196-bf5d138e63a7,Smartphone,5,1009.06,5045.299999999999,Completed
2025-08-26,NW007,afd00328-0a6f-43b3-a117-5db45357e2a5,Headphones,1,853.33,853.33,Completed
2025-08-21,NW024,6b891075-2738-4d5b-b944-72c705a81df4,Headphones,4,324.19,1296.76,Completed
2025-11-21,133-NW,2d3c8184-2e66-4f2d-a150-9ae3bd35244a,Headphones,5,270.84,1354.1999999999998,Completed
2025-10-10,NW-134,1d8ff08d-571b-49db-a25e-5071a2e54965,Monitor,3,601.7,1805.1000000000001,Completed
2025-01-18,NW-81,f8919856-0dcf-420a-af0f-74b120821cdf,Smartphone,5,750.99,3754.95,Pending
2025-08-08,101-NW,cd9b63a5-800c-4094-bc3f-b76d195190a3,Monitor,4,625.66,2502.64,Completed
2024-12-30,NW012,3ceb5341-8645-4da2-b74c-108753b16f76,Laptop,2,1045.63,2091.26,Completed
2025-12-04,087-NW,5b1a7b02-2d76-4cd2-9cbc-f02adb13a024,Monitor,4,402.65,1610.6,Completed
2025-03-10,159-NW,b7836612-048c-420b-98ee-0d6f4580b728,Tablet,3,222.73,668.1899999999999,Completed
2025-12-16,NW-150,a9dc05c1-e3ff-4240-9ea4-5ef4767d00ed,Monitor,3,178.14,534.42,Pending
2025-04-12,084-NW,5fd5a81a-83f7-4548-85c9-eb98e20f5165,Smartphone,2,541.49,1082.98,Completed
2025-08-08,NW-31,aebf5b21-2fba-4c25-99c2-75c93c9e94d1,Smartphone,4,548.62,2194.48,Completed
2025-04-24,113-NW,cd0c1096-8d14-4fbf-af2c-15af4fd47852,Monitor,5,884.28,4421.4,Completed
2025-03-09,NW055,976ccdd9-9385-4f22-ba7b-e147d1e61ef4,Tablet,3,99.04,297.12,Completed
2025-06-16,NW-84,1ab7658a-bd28-41c0-a6b9-cc86bec22ba1,Smartphone,3,1167.86,3503.58,Completed
2025-04-02,NW-73,245b6c92-cbea-4038-903c-bee2a9e545ec,Tablet,3,501.62,1504.8600000000001,Returned
2025-02-06,NW130,c3574c19-3b89-4fcf-895f-0958ec28c709,Smartphone,2,781.54,1563.08,Completed
2025-08-30,NW-154,fb8584c2-95ce-46ac-abdc-a88536f5f7e5,Monitor,2,1075.69,2151.38,Cancelled
2025-11-20,NW-60,a3451480-5013-43a5-8996-5f7ec4b3aee6,Headphones,1,1194.13,1194.13,Completed
2025-08-13,156-NW,6dfc8ca1-7459-403d-a81c-44f79939de32,Smartphone,4,,725.28,Completed
2025-04-06,NW-129,31ffacbd-2790-457b-ab23-e81cb5725c3e,Laptop,4,460.8,1843.2,Pending
2025-05-27,NW-69,14c28d6c-8be2-4f06-a2e5-5739f0a489a3,Headphones,5,877.73,4388.65,Pending
2024-12-27,NW-135,c0885659-8dff-4118-beca-b12737a5fe42,Monitor,2,882.36,1764.72,Completed
2025-11-04,NW087,9b4171f9-a13d-441d-af5b-b990c8804ad4,Monitor,1,743.34,743.34,Completed
2025-03-25,041-NW,325a5978-83ee-4529-afb1-e7aa2bf6723d,Smartphone,3,420.13,1260.3899999999999,Completed
2025-07-20,073-NW,31cc444b-6594-4732-a7d1-ffa01b8a5911,Monitor,4,179.71,718.84,Completed
2025-01-11,NW-154,70121f84-e520-4651-9a8b-851444e20580,Smartphone,1,1063.89,1063.89,Completed
2025-05-06,NW-141,ded85341-2224-4087-9f2f-e44c9f250e87,Smartphone,2,,515.2,Completed
2025-03-22,093-NW,55f4601e-362c-46e1-86c7-4f58f5e1fd11,Laptop,5,101.11,505.55,Completed
2025-11-29,NW131,e4b0a2c4-0a4c-4f95-b008-ed5046bb832f,Headphones,1,773.77,773.77,Completed
2025-03-22,NW120,246bafac-2a6d-4052-b621-f8b4c799b32d,Smartphone,1,1152.93,1152.93,Completed
2025-05-13,NW118,9ae44607-b493-4b22-9329-987a724c73cf,Laptop,3,874.98,2624.94,Completed
2025-08-18,NW-98,14d919bf-b156-4317-b913-d50c41f6a9cf,Tablet,5,561.32,2806.6000000000004,Pending
2025-12-17,NW-99,f8b7f7aa-ab7a-4210-b9ec-05986853deda,Monitor,5,790.84,3954.2000000000003,Cancelled
2025-02-09,078-NW,a8f10ebd-3675-4ad8-ab41-f7f1619e38b5,Smartphone,5,,2838.35,Completed
2025-01-03,NW115,4da6629f-e674-4973-8354-44b9af439b75,Tablet,2,575.88,1151.76,Completed
2025-07-24,056-NW,99a390e7-4efd-4c9f-b9f2-d27c63c85ac9,Monitor,5,411.33,2056.65,Completed
2025-02-06,NW-90,b040ba58-80c8-4792-88a9-bf326dcfbd77,Tablet,5,956.61,4783.05,Completed
2025-01-11,NW-26,a2d5c1e9-4fd8-4747-8a3e-51f025e79347,Headphones,2,1048.37,2096.74,Cancelled
2025-04-28,NW-155,156263cc-b763-44fa-882f-b2265d4e719b,Tablet,3,1022.5,3067.5,Completed
2025-12-21,NW106,98b05e3c-a41f-4dbe-bd9e-b58937c6408a,Laptop,5,862.74,4313.7,Completed
2025-03-10,148-NW,bb1107f1-466a-4cca-91bf-f9f12536b2d0,Smartphone,3,720.61,2161.83,Completed
2025-05-11,NW-166,29c26b50-1627-479d-b42b-50c42801bf91,Monitor,4,579.26,2317.04,Cancelled
2025-02-13,NW-81,6fb8b643-8dd2-4197-ad22-73602bdf0d50,Monitor,5,390.05,1950.25,Completed
2025-09-18,104-NW,a26e2a27-84a7-4f2c-a0c1-1d3363c61384,Headphones,3,190.49,571.47,Completed
2025-05-31,128-NW,58e1da35-050b-41b7-b37c-afd9893defe6,Tablet,2,1132.79,2265.58,Completed
2025-11-14,NW018,863cd110-532f-4198-8c93-0782aedd4379,Tablet,4,336.13,1344.52,Cancelled
2024-12-29,051-NW,14264137-3234-4ec5-bb79-f51714d4739b,Headphones,1,1037.16,1037.16,Pending
2025-05-05,171-NW,ad26bebb-b977-42d4-acb8-0004b4664b2b,Tablet,2,382.53,765.06,Completed
2025-03-02,NW-44,3d2d1fc3-13b0-425b-95d0-988dddb700e1,Tablet,5,834.9,4174.5,Completed
2025-06-17,156-NW,a3f7d433-af2a-4715-a069-098e53c0e0e5,Smartphone,3,157.29,471.87,Completed
2025-08-10,NW-115,611a5fd0-93d7-4682-8dbd-e8d24df740ee,Monitor,4,523.46,2093.84,Completed
2025-07-15,NW127,d8e76fb8-f83d-447f-ab59-e2d812713aa0,Laptop,3,1090.0,3270.0,Completed
2025-10-12,056-NW,0f46429b-acf0-47db-9923-bcd8a779cbd2,Monitor,4,819.78,3279.12,Completed
2025-09-04,NW059,4b8595ab-ca17-42ec-94bf-a8ebfda4d6fb,Tablet,1,307.07,307.07,Completed
2025-03-28,NW055,95cac941-9e96-46b1-9803-6b1d03cc6dae,Laptop,1,95.68,95.68,Completed
2025-12-13,NW-08,a6325ebc-9a1a-4a25-902b-f8d61fc33110,Laptop,3,467.24,1401.72,Completed
2025-11-30,NW-138,9eccdf11-b363-4258-a855-3f7718250aaf,Tablet,2,1107.2,2214.4,Completed
2025-10-23,079-NW,c90b1ab3-483f-40eb-8dbc-0cca324c9719,Tablet,1,112.0,112.0,Completed
2024-12-27,NW084,c81ce080-0cfe-464d-8c61-c27ae1bbb246,Monitor,4,746.08,2984.32,Completed
2025-06-15,143-NW,db7f404c-4881-4489-8a83-cbaf9f22cfed,Tablet,4,877.98,3511.92,Returned
2025-06-27,070-NW,a94bc183-e9b0-482f-a6f5-c7a76807f051,Tablet,2,76.84,153.68,Completed
2025-10-17,087-NW,50ce1924-e96f-4f2d-84a3-d22ad42717fe,Laptop,5,567.33,2836.65,Completed
2025-04-08,NW-71,99091232-6375-4c78-a07f-da54e7ecb471,Smartphone,1,1083.99,1083.99,Completed
2025-09-24,NW-71,c409afa5-1faa-485e-8767-0e2bc82736c1,Laptop,3,,553.29,Completed
2024-12-26,NW004,636a7601-4f36-479c-bf74-a960a884cf47,Laptop,4,616.0,2464.0,Pending
2025-07-05,NW055,1f48e6db-9e60-49f0-8108-eca9f1b8379e,Monitor,5,786.02,3930.1,Completed
2025-12-11,NW-131,f30aceaa-9e55-49cb-9d53-61eb80d26d91,Smartphone,2,983.48,1966.96,Completed
2025-08-03,091-NW,444fc491-af30-4e57-8902-f6020baea012,Headphones,4,1134.98,4539.92,Returned
2025-06-15,NW-147,28c9ef09-8d03-4dd3-a1bc-b25549e78dbf,Smartphone,2,81.86,163.72,Completed
2025-11-29,153-NW,1f48ae9c-6447-4fa3-a7f7-b4bd4ebd3865,Smartphone,4,710.69,2842.76,Completed
2025-07-10,NW-89,0ad3509e-adb3-49e8-85f2-5652a25b9cbd,Laptop,3,318.55,955.6500000000001,Completed
2025-11-10,062-NW,15314442-6569-45cd-871b-013f9cdaa779,Monitor,2,1008.22,2016.44,Completed
2025-09-13,NW045,a83220df-1c2d-477f-8e90-2efa81bb5cb0,Laptop,4,705.78,2823.12,Pending
2025-07-03,NW-105,b7e66633-2fa3-4d75-8bf6-6bc3c9a9b91d,Laptop,2,1162.79,2325.58,Pending
2025-04-28,NW-23,ba911eee-a9de-47c8-9944-7335159888c6,Laptop,4,1143.81,4575.24,Completed
2025-08-22,NW050,e4c214df-e68d-48d1-9238-c0a8994b1d0d,Monitor,2,1130.88,2261.76,Returned
2025-01-23,NW-178,24b85d26-074d-4665-9fbe-6695e872ac37,Smartphone,2,598.82,1197.64,Completed
2025-07-07,NW095,0494b344-a8f1-4a1a-b8dd-09de7cafd3e5,Tablet,2,1163.63,2327.26,Returned
2025-03-18,180-NW,e1b5d323-2563-421f-9ef9-8984d8066a80,Smartphone,5,1003.78,5018.9,Completed
2025-02-08,053-NW,0585049f-165e-402c-a4cf-f498a5546bdb,Monitor,4,1066.13,4264.52,Completed
2025-07-27,140-NW,8d27b441-b878-43f4-a71c-b1f7e3aae250,Tablet,1,1053.25,1053.25,Returned
2025-06-02,136-NW,fb5abab6-1775-4b8a-b241-a1436946d2d5,Monitor,5,467.09,2335.45,Returned
2025-08-01,148-NW,8162eab9-6a32-4267-b3d9-d94c10d86c54,Smartphone,2,279.17,558.34,Completed
2025-01-07,NW148,2dc98dbb-f8c3-434f-a6cd-ce40502381a3,Laptop,2,328.9,657.8,Completed
2025-11-01,NW-145,0fe18b2a-ef81-4ba2-b1f0-984da174c630,Smartphone,4,600.0,2400.0,Completed
2025-09-05,048-NW,c8849cde-8fd8-4720-82be-b775755a0ecd,Laptop,2,652.7,1305.4,Completed
2025-10-31,134-NW,dd115218-3034-4e64-9b52-4f140d03785b,Laptop,4,1181.46,4725.84,Completed
2025-05-05,NW034,c346258f-c961-49e1-9718-27a5563340f2,Tablet,3,1117.72,3353.16,Completed
2025-04-10,NW063,fa584ef9-8008-449e-a2f2-cef5438eba3b,Laptop,2,523.43,1046.86,Completed
2025-07-22,100-NW,9d255a35-b4c7-4107-ad27-8df9058d8141,Tablet,4,535.8,2143.2,Cancelled
2025-07-21,022-NW,92393d25-a415-4110-936b-4036d5904e93,Laptop,5,881.7,4408.5,Completed
2025-07-18,NW-95,1995dd9c-ebc9-4e43-859d-b4088a8adf5a,Headphones,3,549.66,1648.98,Pending
2025-06-16,NW-51,597ec98c-c3e2-41d2-8a2b-64cfde6786a3,Laptop,4,94.33,377.32,Completed
2025-11-24,NW-106,61b3f872-3f2f-4e07-95f4-c54728902a8e,Monitor,4,908.84,3635.36,Completed
2025-07-09,NW168,b5842a35-7074-436c-b770-a46424f56d4d,Smartphone,3,302.15,906.4499999999999,Completed
2025-03-06,119-NW,483e071d-c8df-4288-b9c2-8f1496f3ded4,Laptop,2,1017.59,2035.18,Completed
2025-08-24,NW-69,4c5fa92e-e722-48f3-be8e-98fe96512be3,Smartphone,1,372.55,372.55,Completed
2025-11-02,NW037,79c61482-8570-44b5-81ae-d74db2abd119,Tablet,3,77.67,233.01,Completed
2025-11-07,NW-177,8532e880-065b-4a2d-bb0d-e0d823de226f,Smartphone,4,526.44,2105.76,Completed
2025-07-10,NW-54,92ff11dc-bed8-44f8-8a37-4854d8e24741,Tablet,5,976.55,4882.75,Completed
